emblId	Go_terms
ENSDARG00000019845	GO:0005856;GO:0008270;GO:0046872
ENSDARG00000019856	GO:0000166;GO:0005391;GO:0005524;GO:0005887;GO:0006810;GO:0006811;GO:0006813;GO:0006814;GO:0006883;GO:0010107;GO:0015991;GO:0016020;GO:0016021;GO:0016787;GO:0030007;GO:0036376;GO:0043231;GO:0046872
ENSDARG00000019877	GO:0004747;GO:0005575;GO:0006014;GO:0016301;GO:0016310;GO:0016740;GO:0016773
ENSDARG00000019881	GO:0004714;GO:0007169;GO:0016020;GO:0016021
ENSDARG00000019897	GO:0008152;GO:0016020;GO:0016021;GO:0016746
ENSDARG00000019902	GO:0005509;GO:0036368;GO:0046872
ENSDARG00000019907	GO:0000775;GO:0000785;GO:0003677;GO:0003689;GO:0005634;GO:0005654;GO:0006260;GO:0006275;GO:0007049;GO:0031390;GO:0034088
ENSDARG00000019917	GO:0001558;GO:0003779;GO:0005198;GO:0005737;GO:0005856;GO:0005886;GO:0005911;GO:0007010;GO:0007016;GO:0008092;GO:0019898
ENSDARG00000019920	GO:0003140;GO:0005125;GO:0005160;GO:0005576;GO:0005615;GO:0007368;GO:0008083;GO:0009953;GO:0010862;GO:0016049;GO:0035050;GO:0035462;GO:0040007;GO:0042981;GO:0043408;GO:0048468;GO:0060395;GO:0061371
ENSDARG00000019924	GO:0000166;GO:0004127;GO:0004550;GO:0005524;GO:0005634;GO:0005737;GO:0006139;GO:0006165;GO:0006207;GO:0006221;GO:0009041;GO:0009142;GO:0016301;GO:0016310;GO:0016740;GO:0019205
ENSDARG00000019930	GO:0000977;GO:0000981;GO:0001525;GO:0001568;GO:0001570;GO:0003007;GO:0003160;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0007275;GO:0007507;GO:0019827;GO:0030097;GO:0030099;GO:0030154;GO:0030218;GO:0030878;GO:0035050;GO:0035162;GO:0043565;GO:0045603;GO:0046983;GO:0048368;GO:0048823;GO:0048844;GO:0060214;GO:0060215;GO:0060216;GO:0060217;GO:0060218
ENSDARG00000019932	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000019945	GO:0004721;GO:0004725;GO:0006470;GO:0016020;GO:0016021;GO:0016311;GO:0016787;GO:0016791
ENSDARG00000019949	GO:0004867;GO:0005518;GO:0005615;GO:0005783;GO:0030199
ENSDARG00000019951	GO:0008565;GO:0015031;GO:0016020;GO:0016021
ENSDARG00000019961	GO:0003676;GO:0046872;GO:0060041
ENSDARG00000019973	GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005622;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0035556
ENSDARG00000019976	GO:0004452;GO:0005575;GO:0008299;GO:0016787
ENSDARG00000019986	GO:0005829;GO:0008152;GO:0016616;GO:0016618;GO:0030267;GO:0051287;GO:0055114
ENSDARG00000019990	GO:0005509
ENSDARG00000019995	GO:0000122;GO:0001707;GO:0001947;GO:0003146;GO:0003303;GO:0003342;GO:0005125;GO:0005160;GO:0005576;GO:0005615;GO:0007368;GO:0007507;GO:0008083;GO:0008284;GO:0009953;GO:0010862;GO:0030903;GO:0035125;GO:0035162;GO:0035469;GO:0035844;GO:0040007;GO:0042664;GO:0043066;GO:0043408;GO:0045165;GO:0048264;GO:0048468;GO:0048565;GO:0048793;GO:0060034;GO:0060395;GO:0060803;GO:0061312;GO:0061371;GO:0070700;GO:0071910
ENSDARG00000019998	GO:0005385;GO:0005794;GO:0006810;GO:0006811;GO:0006812;GO:0006829;GO:0008324;GO:0010043;GO:0016020;GO:0016021;GO:0055085;GO:0061088
ENSDARG00000020001	GO:0003684;GO:0005634;GO:0006289;GO:0043161
ENSDARG00000020007	GO:0005201;GO:0005576;GO:0005578;GO:0005581;GO:0009612
ENSDARG00000020008	GO:0000166;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006281;GO:0006302;GO:0006810;GO:0006974;GO:0007049;GO:0007626;GO:0008289;GO:0016567;GO:0016787;GO:0018279;GO:0019985;GO:0030433;GO:0035861;GO:0043009;GO:2000058
ENSDARG00000020009	GO:0004672;GO:0005524;GO:0005575;GO:0006468;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000020015	GO:0005739;GO:0005840;GO:0030529
ENSDARG00000020024	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000020031	GO:0005198;GO:0005886;GO:0005923;GO:0008150;GO:0016020;GO:0016021;GO:0030054
ENSDARG00000020041	GO:0005768;GO:0005769;GO:0006810;GO:0008565;GO:0015031;GO:0030904;GO:0042147
ENSDARG00000020043	GO:0000932;GO:0003676;GO:0004535;GO:0005634;GO:0006351;GO:0017148;GO:0030015;GO:0043928;GO:0048666
ENSDARG00000020046	GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006351;GO:0006355;GO:0009410;GO:0034753;GO:0045944;GO:0046983;GO:0071407
ENSDARG00000020053	GO:0001754;GO:0001754;GO:0001839;GO:0003146;GO:0005509;GO:0005737;GO:0005886;GO:0007525;GO:0007525;GO:0016020;GO:0016055;GO:0035414;GO:0046872;GO:0060061;GO:0060971;GO:0060972;GO:0070121;GO:0090090;GO:0090249;GO:0090249
ENSDARG00000020057	GO:0000166;GO:0001945;GO:0001947;GO:0002040;GO:0003146;GO:0004672;GO:0004674;GO:0004675;GO:0004702;GO:0005024;GO:0005524;GO:0006468;GO:0007178;GO:0007368;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0030509;GO:0048570
ENSDARG00000020072	GO:0005509;GO:0005576;GO:0005578;GO:0005615;GO:0005783;GO:0006986;GO:0007155;GO:0008083;GO:0016529;GO:0031012;GO:0035989;GO:0051781
ENSDARG00000020077	GO:0005634;GO:0005730
ENSDARG00000020079	GO:0003676;GO:0003677;GO:0003684;GO:0003906;GO:0004518;GO:0004519;GO:0006281;GO:0006284;GO:0006289;GO:0008270;GO:0016787;GO:0016799
ENSDARG00000020084	GO:0005615;GO:0052689
ENSDARG00000020085	GO:0008521;GO:0015295;GO:0016020;GO:0016021;GO:0021955;GO:0030514
ENSDARG00000020086	GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005737;GO:0006468;GO:0035556
ENSDARG00000020101	GO:0000166;GO:0000502;GO:0005524;GO:0005737;GO:0008540;GO:0016787;GO:0017025;GO:0030163;GO:0030433;GO:0031595;GO:0031597;GO:0036402;GO:0045899
ENSDARG00000020102	GO:0006810;GO:0006811;GO:0051260
ENSDARG00000020122	GO:0003723;GO:0004518;GO:0004519;GO:0004521;GO:0005575;GO:0016787;GO:0016788;GO:0042578;GO:0043765;GO:0044824;GO:0046872
ENSDARG00000020123	GO:0000166;GO:0005524;GO:0005739;GO:0006744;GO:0016020;GO:0016021;GO:0016301;GO:0016740;GO:0043531
ENSDARG00000020133	GO:0000978;GO:0000982;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0043565
ENSDARG00000020134	GO:0005096;GO:0031532;GO:0043087;GO:0048814;GO:0051056
ENSDARG00000020136	GO:0016020;GO:0016021;GO:0042074;GO:0050220
ENSDARG00000020143	GO:0004497;GO:0004505;GO:0005506;GO:0006559;GO:0008152;GO:0009072;GO:0016597;GO:0016714;GO:0046872;GO:0055114;GO:0071391
ENSDARG00000020149	GO:0003995;GO:0003997;GO:0005777;GO:0006631;GO:0006635;GO:0008152;GO:0016627;GO:0050660;GO:0055114
ENSDARG00000020164	GO:0001525;GO:0001568;GO:0001756;GO:0002042;GO:0003404;GO:0005886;GO:0007155;GO:0007275;GO:0007399;GO:0007411;GO:0007412;GO:0008039;GO:0009952;GO:0016020;GO:0016021;GO:0021654;GO:0030154;GO:0035475;GO:0046875;GO:0048013;GO:0050920
ENSDARG00000020178	GO:0003676;GO:0003723
ENSDARG00000020187	GO:0004198;GO:0005509;GO:0006508
ENSDARG00000020191	GO:0004721;GO:0005506;GO:0005509;GO:0005575;GO:0016787;GO:0030145;GO:0050906
ENSDARG00000020197	GO:0000027;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0008097;GO:0022625;GO:0030529;GO:0043009
ENSDARG00000020201	GO:0005634;GO:0006368;GO:0007049;GO:0007507;GO:0016570;GO:0016593;GO:0021529;GO:0030218;GO:0034243;GO:0051301
ENSDARG00000020204	GO:0003779;GO:0005737;GO:0005856;GO:0008092;GO:0019898
ENSDARG00000020217	GO:0003676;GO:0008270;GO:0042462;GO:0046872
ENSDARG00000020218	GO:0000209;GO:0000838;GO:0008270;GO:0016020;GO:0016021;GO:0030433;GO:0030968;GO:0042787;GO:0046872;GO:1904264;GO:1990381
ENSDARG00000020219	GO:0001756;GO:0002244;GO:0003140;GO:0005509;GO:0005515;GO:0005737;GO:0005886;GO:0007154;GO:0007219;GO:0007275;GO:0007368;GO:0007399;GO:0009952;GO:0016020;GO:0016021;GO:0021514;GO:0021523;GO:0030154;GO:0030165;GO:0035469;GO:0042384;GO:0046331;GO:0048471;GO:0048546;GO:0060218;GO:0061056;GO:0071910
ENSDARG00000020224	GO:0016020;GO:0016021
ENSDARG00000020228	GO:0046983
ENSDARG00000020231	GO:0005575;GO:0008017;GO:0008150
ENSDARG00000020237	GO:0004871;GO:0004930;GO:0004977;GO:0004980;GO:0005515;GO:0005886;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000020239	GO:0003713;GO:0005634;GO:0005741;GO:0008195;GO:0009062;GO:0019432;GO:0045944
ENSDARG00000020241	GO:0004671;GO:0005783;GO:0005789;GO:0006481;GO:0008168;GO:0016020;GO:0016021;GO:0016740;GO:0032259
ENSDARG00000020242	GO:0001525;GO:0005634;GO:0005737;GO:0005856;GO:0005886;GO:0005925;GO:0005938;GO:0007010;GO:0007155;GO:0008289;GO:0008360;GO:0009986;GO:0014704;GO:0016020;GO:0016055;GO:0016477;GO:0030054;GO:0031258;GO:0031674;GO:0042995;GO:0055008
ENSDARG00000020250	GO:0000166;GO:0005525;GO:0005622;GO:0007264;GO:0016020
ENSDARG00000020261	GO:0005525;GO:0007264;GO:0015031
ENSDARG00000020278	GO:0003333;GO:0015171;GO:0015179;GO:0015297;GO:0016020;GO:0016021
ENSDARG00000020279	GO:0005509;GO:0005575
ENSDARG00000020284	GO:0000151;GO:0000209;GO:0004842;GO:0008270;GO:0016020;GO:0016021;GO:0016567;GO:0031624;GO:0032436;GO:0042787;GO:0044194;GO:0046872;GO:0061630
ENSDARG00000020289	GO:0000002;GO:0000166;GO:0000723;GO:0003677;GO:0003678;GO:0004386;GO:0005524;GO:0005634;GO:0005657;GO:0005739;GO:0006260;GO:0006281;GO:0006310;GO:0006974;GO:0010521;GO:0016787;GO:0032211;GO:0043141;GO:0044806
ENSDARG00000020292	GO:0016020;GO:0016021
ENSDARG00000020311	GO:0003674;GO:0016020;GO:0016021;GO:0035556
ENSDARG00000020326	GO:0000166;GO:0004672;GO:0004713;GO:0004715;GO:0005102;GO:0005524;GO:0005856;GO:0006468;GO:0007169;GO:0016020;GO:0016301;GO:0016310;GO:0016477;GO:0016740;GO:0030154;GO:0031234;GO:0035556;GO:0038083;GO:0042127;GO:0045087
ENSDARG00000020332	GO:0003677;GO:0005634;GO:0006355;GO:0021514;GO:0043565
ENSDARG00000020334	GO:0003146;GO:0004721;GO:0004725;GO:0005515;GO:0005737;GO:0006470;GO:0007507;GO:0016311;GO:0016787;GO:0016791;GO:0048703;GO:0060027;GO:0060028;GO:0060548
ENSDARG00000020354	GO:0003677;GO:0005634;GO:0006355;GO:0008270;GO:0043565;GO:0046872
ENSDARG00000020363	GO:0003674
ENSDARG00000020364	GO:0005975;GO:0016787;GO:0042132;GO:0042578;GO:0071391
ENSDARG00000020371	GO:0004346;GO:0005783;GO:0006094;GO:0016020;GO:0016021;GO:0016787;GO:0030176;GO:0051156
ENSDARG00000020387	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020395	GO:0003779;GO:0004497;GO:0005634;GO:0007010;GO:0008270;GO:0008688;GO:0010735;GO:0016491;GO:0018471;GO:0018630;GO:0018631;GO:0018632;GO:0018633;GO:0018634;GO:0018636;GO:0018637;GO:0018638;GO:0018639;GO:0018640;GO:0018641;GO:0018642;GO:0018643;GO:0018644;GO:0018646;GO:0018647;GO:0018649;GO:0018650;GO:0018651;GO:0018652;GO:0018653;GO:0018654;GO:0018655;GO:0018656;GO:0018657;GO:0018660;GO:0019113;GO:0019417;GO:0030042;GO:0034526;GO:0034534;GO:0034560;GO:0034785;GO:0034791;GO:0034802;GO:0034819;GO:0034894;GO:0043719;GO:0043731;GO:0043914;GO:0046872;GO:0052872;GO:0055114;GO:0071949;GO:0080014
ENSDARG00000020397	GO:0004674;GO:0005737;GO:0007165;GO:0035091;GO:0043231
ENSDARG00000020405	GO:0005483;GO:0005774;GO:0006886;GO:0019905;GO:0031201;GO:0035494;GO:0061025
ENSDARG00000020417	GO:0003677;GO:0005634;GO:0006355;GO:0007420;GO:0021537;GO:0021862;GO:0021952;GO:0043565
ENSDARG00000020442	GO:0005515;GO:0005769;GO:0006886;GO:0006897;GO:0006907;GO:0007219;GO:0016050;GO:0019898;GO:0030097;GO:0035091;GO:0042063;GO:0048514;GO:0060041
ENSDARG00000020443	GO:0016020;GO:0016021
ENSDARG00000020448	GO:0005634;GO:0005737;GO:0005886;GO:0006555;GO:0008652;GO:0009086;GO:0010309;GO:0016020;GO:0016491;GO:0019509;GO:0046872;GO:0051213;GO:0055114
ENSDARG00000020449	GO:0003674;GO:0005737;GO:0005794;GO:0005886;GO:0016020;GO:0016021;GO:0030154
ENSDARG00000020450	GO:0005244;GO:0005245;GO:0005262;GO:0006810;GO:0006811;GO:0006816;GO:0016020;GO:0016021;GO:0016247;GO:0019226;GO:0032281;GO:0034765;GO:0070588;GO:2000311
ENSDARG00000020454	GO:0003674;GO:0005634;GO:0005829;GO:0005838;GO:0006508;GO:0008541;GO:0043161;GO:0043248
ENSDARG00000020465	GO:0000166;GO:0003676;GO:0007067;GO:0008270;GO:0021954
ENSDARG00000020467	GO:0000166;GO:0003676
ENSDARG00000020469	GO:0000166;GO:0000287;GO:0004672;GO:0004674;GO:0004709;GO:0005524;GO:0006468;GO:0007165;GO:0016301;GO:0016310;GO:0016740;GO:0048514
ENSDARG00000020473	GO:0005575;GO:0008728;GO:0008893;GO:0015969;GO:0016787;GO:0042594;GO:0046872
ENSDARG00000020475	GO:0004842;GO:0005764;GO:0005768;GO:0008270;GO:0008766;GO:0016020;GO:0016874;GO:0018169;GO:0043161;GO:0043773;GO:0043774;GO:0046872;GO:0070735;GO:0070736;GO:0070737;GO:0070738;GO:0070739;GO:0070740;GO:0070936
ENSDARG00000020482	GO:0000166;GO:0000398;GO:0000976;GO:0003676;GO:0005634;GO:0006355;GO:0007417;GO:0061053;GO:0071599
ENSDARG00000020483	GO:0002237;GO:0005164;GO:0006955;GO:0016020;GO:0016021;GO:0032496;GO:0043330
ENSDARG00000020488	GO:0005737;GO:0007165
ENSDARG00000020493	GO:0003824;GO:0005575;GO:0007420;GO:0007626;GO:0042552
ENSDARG00000020497	GO:0005525;GO:0005764;GO:0005770;GO:0005774;GO:0007264;GO:0008333;GO:0015031;GO:0045335;GO:0090385
ENSDARG00000020504	GO:0000786;GO:0003677;GO:0005634;GO:0005694;GO:0046982
ENSDARG00000020509	GO:0003865;GO:0005737;GO:0006629;GO:0008202;GO:0016020;GO:0016021;GO:0016627;GO:0055114
ENSDARG00000020521	GO:0000145;GO:0003674;GO:0006904
ENSDARG00000020529	GO:0000287;GO:0003824;GO:0016829;GO:0030976
ENSDARG00000020541	GO:0001525;GO:0005576
ENSDARG00000020548	GO:0016020;GO:0016021
ENSDARG00000020574	GO:0000166;GO:0005388;GO:0005509;GO:0005524;GO:0005789;GO:0005793;GO:0005887;GO:0006810;GO:0006811;GO:0006816;GO:0006874;GO:0006937;GO:0006942;GO:0009612;GO:0016020;GO:0016021;GO:0016529;GO:0016787;GO:0031448;GO:0031673;GO:0031674;GO:0033017;GO:0045932;GO:0045988;GO:0046872;GO:0048471
ENSDARG00000020595	GO:0003924;GO:0005525;GO:0005730;GO:0006364
ENSDARG00000020596	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000020600	GO:0000151;GO:0000209;GO:0004842;GO:0005794;GO:0008270;GO:0008766;GO:0016020;GO:0016021;GO:0016567;GO:0016874;GO:0018169;GO:0031624;GO:0032436;GO:0042787;GO:0043773;GO:0043774;GO:0046872;GO:0061630;GO:0070735;GO:0070736;GO:0070737;GO:0070738;GO:0070739;GO:0070740
ENSDARG00000020602	GO:0000166;GO:0004672;GO:0004674;GO:0004703;GO:0005524;GO:0006468;GO:0007165;GO:0007601;GO:0007603;GO:0009881;GO:0016020;GO:0016301;GO:0016310;GO:0016740;GO:0050254;GO:0050896
ENSDARG00000020606	GO:0000976;GO:0003677;GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006351;GO:0006355;GO:0006357;GO:0043565;GO:0045893;GO:0046982;GO:0048798;GO:0071600
ENSDARG00000020607	GO:0005794;GO:0016020;GO:0016021;GO:0030140;GO:0034975;GO:0045494;GO:0060041;GO:0072546
ENSDARG00000020609	GO:0000281;GO:0005484;GO:0005737;GO:0005886;GO:0016020;GO:0016082;GO:0017075;GO:0030054;GO:0031083;GO:0031201;GO:0031629;GO:0043005;GO:0045202;GO:0070032
ENSDARG00000020623	GO:0001836;GO:0005741;GO:0008053;GO:0008630;GO:0015267;GO:0016020;GO:0016021;GO:0042803;GO:0042981;GO:0043065;GO:0043280;GO:0046686;GO:0046982;GO:0051597;GO:0097192
ENSDARG00000020625	GO:0000166;GO:0004672;GO:0004713;GO:0004715;GO:0005102;GO:0005524;GO:0005856;GO:0006468;GO:0007169;GO:0007275;GO:0012505;GO:0016020;GO:0016301;GO:0016310;GO:0016477;GO:0016740;GO:0031234;GO:0033077;GO:0035556;GO:0038083;GO:0042127;GO:0045087
ENSDARG00000020645	GO:0000064;GO:0003333;GO:0006865;GO:0015171;GO:0015181;GO:0015189;GO:0015297;GO:0016020;GO:0016021;GO:1902475
ENSDARG00000020656	GO:0000166;GO:0004672;GO:0004674;GO:0004692;GO:0005524;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0030553
ENSDARG00000020676	GO:0005737;GO:0006508;GO:0008239
ENSDARG00000020679	GO:0004252;GO:0006508;GO:0008233;GO:0008236;GO:0016787
ENSDARG00000020693	GO:0003674;GO:0005634;GO:0007368;GO:1901031
ENSDARG00000020699	GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0006885;GO:0015297;GO:0015299;GO:0015385;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000020708	GO:0005576;GO:0007399;GO:0007420;GO:0008083;GO:0014029;GO:0045666
ENSDARG00000020738	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020741	GO:0005102;GO:0005577;GO:0007165;GO:0030168;GO:0030674;GO:0051258;GO:0072378
ENSDARG00000020744	GO:0004871;GO:0004930;GO:0004947;GO:0006950;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000020746	GO:0000122;GO:0003676;GO:0006355;GO:0008270;GO:0030097;GO:0030218;GO:0046872;GO:0050767;GO:0051569;GO:0060215
ENSDARG00000020758	GO:0003674;GO:0016020;GO:0016021
ENSDARG00000020761	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020764	GO:0016020;GO:0016021
ENSDARG00000020777	GO:0005813
ENSDARG00000020785	GO:0005102;GO:0007155;GO:0016203;GO:0030155;GO:0030334;GO:0030903;GO:0045995;GO:0048514
ENSDARG00000020788	GO:0005575;GO:0008150
ENSDARG00000020795	GO:0000166;GO:0005525;GO:0005622;GO:0007264;GO:0016020
ENSDARG00000020798	GO:0003674;GO:0006897;GO:0016020
ENSDARG00000020811	GO:0005509
ENSDARG00000020812	GO:0016020;GO:0016021
ENSDARG00000020814	GO:0003674;GO:0005575;GO:0043066
ENSDARG00000020820	GO:0003723;GO:0005047;GO:0005737;GO:0005783;GO:0005786;GO:0006614;GO:0008312;GO:0030529;GO:0030942;GO:0045047
ENSDARG00000020822	GO:0000166;GO:0005525;GO:0007264;GO:0030992
ENSDARG00000020840	GO:0003674
ENSDARG00000020841	GO:0000166;GO:0003676;GO:0005575
ENSDARG00000020847	GO:0000220;GO:0001755;GO:0001845;GO:0006810;GO:0006811;GO:0007035;GO:0015078;GO:0015986;GO:0015991;GO:0015992;GO:0016020;GO:0016021;GO:0016471;GO:0033179;GO:0046961;GO:0051117;GO:0070072;GO:0097352
ENSDARG00000020850	GO:0000166;GO:0003746;GO:0003924;GO:0005525;GO:0005737;GO:0006412;GO:0006414
ENSDARG00000020853	GO:0004871;GO:0004930;GO:0004966;GO:0005887;GO:0007165;GO:0007186;GO:0007188;GO:0007200;GO:0016020;GO:0016021
ENSDARG00000020857	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020863	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000020866	GO:0005576;GO:0006695;GO:0006810;GO:0006869;GO:0008289;GO:0010873;GO:0010898;GO:0015485;GO:0017127;GO:0019433;GO:0030300;GO:0031102;GO:0031210;GO:0033344;GO:0033700;GO:0034364;GO:0034372;GO:0034380;GO:0042157;GO:0042627;GO:0042632;GO:0043691;GO:0045723;GO:0046470;GO:0051006;GO:0060228;GO:0070328;GO:0072562
ENSDARG00000020872	GO:0000978;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0006366
ENSDARG00000020884	GO:0003676;GO:0009953;GO:0021508;GO:0021534;GO:0021953;GO:0046872;GO:0048855
ENSDARG00000020887	GO:0005575;GO:0030001;GO:0046872
ENSDARG00000020890	GO:0005523;GO:0005865;GO:0006936;GO:0007015;GO:0014866;GO:0051015;GO:0051694
ENSDARG00000020893	GO:0003735;GO:0005313;GO:0005743;GO:0006412;GO:0006810;GO:0016020;GO:0016021;GO:0055085
ENSDARG00000020895	GO:0051087
ENSDARG00000020913	GO:0000166;GO:0003676;GO:0004004;GO:0004386;GO:0005524;GO:0006364;GO:0010501;GO:0016787
ENSDARG00000020924	GO:0000166;GO:0003774;GO:0005524;GO:0016459;GO:0032835
ENSDARG00000020929	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020948	GO:0005575;GO:0008150
ENSDARG00000020952	GO:0016020;GO:0016021
ENSDARG00000020953	GO:0005575;GO:0007519;GO:0007626;GO:0016203;GO:0030239
ENSDARG00000020956	GO:0004611;GO:0004613;GO:0005525;GO:0006094;GO:0017076
ENSDARG00000020957	GO:0004871;GO:0004888;GO:0004930;GO:0004991;GO:0005886;GO:0007165;GO:0007166;GO:0007186;GO:0016020;GO:0016021;GO:0017046;GO:0035907;GO:0060732
ENSDARG00000020960	GO:0006886;GO:0016301;GO:0016310;GO:0016740;GO:0046872
ENSDARG00000020964	GO:0003676;GO:0005575;GO:0008150
ENSDARG00000020976	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000020979	GO:0005575;GO:0008150
ENSDARG00000020981	GO:0000139;GO:0005351;GO:0008643;GO:0016020;GO:0016021
ENSDARG00000020984	GO:0005215;GO:0005886;GO:0005887;GO:0015173;GO:0015349;GO:0016020;GO:0016021;GO:0034220;GO:0055085
ENSDARG00000020986	GO:0000049;GO:0002098;GO:0003720;GO:0003723;GO:0003724;GO:0003896;GO:0004779;GO:0005737;GO:0005829;GO:0008033;GO:0008192;GO:0008193;GO:0008905;GO:0016740;GO:0016779;GO:0032447;GO:0033677;GO:0034227;GO:0043338;GO:0043814;GO:0043910;GO:0052630
ENSDARG00000020994	GO:0016020
ENSDARG00000021004	GO:0004866;GO:0005576;GO:0005615
ENSDARG00000021021	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000021032	GO:0000981;GO:0001755;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0006366;GO:0007422;GO:0010629;GO:0014032;GO:0030318;GO:0043565;GO:0045892;GO:0048484;GO:0048485;GO:0048937;GO:0050931;GO:0050935;GO:0051216;GO:0060351
ENSDARG00000021033	GO:0003674;GO:0006986;GO:0016020;GO:0016021
ENSDARG00000021046	GO:0004252;GO:0016020;GO:0016021
ENSDARG00000021048	GO:0003674;GO:0006915;GO:0016020;GO:0016021
ENSDARG00000021082	GO:0001889;GO:0005737;GO:0005783;GO:0005789;GO:0006810;GO:0007029;GO:0012507;GO:0015031;GO:0016020;GO:0016192;GO:0030134;GO:0031410;GO:0055123
ENSDARG00000021086	GO:0003676;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0046872
ENSDARG00000021097	GO:0003674;GO:0005634;GO:0045892
ENSDARG00000021107	GO:0000245;GO:0003676;GO:0005634;GO:0005686;GO:0008270;GO:0046872;GO:0071004;GO:0071013
ENSDARG00000021110	GO:0001895;GO:0003014;GO:0003674;GO:0005737;GO:0005814;GO:0005856;GO:0007507;GO:0007634;GO:0010842;GO:0030030;GO:0042384;GO:0060271;GO:0060287
ENSDARG00000021112	GO:0003677;GO:0003723;GO:0005634;GO:0005730;GO:0005737;GO:0006364
ENSDARG00000021113	GO:0003674;GO:0005634;GO:0008150
ENSDARG00000021120	GO:0005634;GO:0005643;GO:0006810;GO:0015031;GO:0016020;GO:0016021;GO:0031965;GO:0051028
ENSDARG00000021124	GO:0003779;GO:0005622;GO:0007015;GO:0015629;GO:0030030;GO:0030042;GO:0055113;GO:0070586
ENSDARG00000021135	GO:0008152;GO:0016491
ENSDARG00000021141	GO:0005768;GO:0005783;GO:0006810;GO:0015031;GO:0016020;GO:0031901;GO:0046872
ENSDARG00000021147	GO:0015095;GO:0015693;GO:0016020;GO:0016021
ENSDARG00000021149	GO:0008152;GO:0016491
ENSDARG00000021150	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0007601;GO:0007602;GO:0009881;GO:0016020;GO:0016021;GO:0018298;GO:0050896
ENSDARG00000021151	GO:0004721;GO:0004725;GO:0006470;GO:0016020;GO:0016021;GO:0016311;GO:0016787;GO:0016791;GO:0060027
ENSDARG00000021154	GO:0004657;GO:0005575;GO:0006562
ENSDARG00000021172	GO:0004497;GO:0005506;GO:0008392;GO:0008395;GO:0016020;GO:0016021;GO:0016491;GO:0016705;GO:0016712;GO:0019369;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000021184	GO:0000166;GO:0000381;GO:0003676;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006397;GO:0008380;GO:0043484;GO:0048739;GO:0048741
ENSDARG00000021193	GO:0015629;GO:0030036;GO:0051015
ENSDARG00000021195	GO:0003828;GO:0005794;GO:0006486;GO:0008373;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0021628;GO:0030173;GO:0071699
ENSDARG00000021200	GO:0005575;GO:0008270;GO:0046872
ENSDARG00000021201	GO:0001947;GO:0003140;GO:0003143;GO:0003160;GO:0003677;GO:0005634;GO:0006355;GO:0007368;GO:0014028;GO:0021508;GO:0021982;GO:0030325;GO:0030903;GO:0032835;GO:0033504;GO:0035050;GO:0035775;GO:0043565;GO:0048319;GO:0048327;GO:0048331;GO:0060034;GO:0061053;GO:0061371;GO:2000223
ENSDARG00000021208	GO:0004867;GO:0005615
ENSDARG00000021209	GO:0051260
ENSDARG00000021220	GO:0003824;GO:0004419;GO:0005739;GO:0016829;GO:0046951
