ortho	swissProt	name	egn	db	description
753	ORTHOMCL22462	Q9BYW2	SETD2_HUMAN	SETD2	HUMAN	SET domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18420]
754	ORTHOMCL22510	Q3ZCX4	ZN568_HUMAN	ZN568	HUMAN	zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392]
755	ORTHOMCL22511	Q9UGU0	TCF20_HUMAN	TCF20	HUMAN	transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11631]
756	ORTHOMCL22565	Q8IX30	SCUB3_HUMAN	SCUB3	HUMAN	signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]
757	ORTHOMCL22587	Q99571	P2RX4_HUMAN	P2RX4	HUMAN	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]
758	ORTHOMCL22604	Q10586	DBP_HUMAN	DBP	HUMAN	D-box binding PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:2697]
759	ORTHOMCL22651	B4DXR9	ZN732_HUMAN	ZN732	HUMAN	zinc finger protein 732 [Source:HGNC Symbol;Acc:HGNC:37138]
760	ORTHOMCL22711	Q8NFZ0	FBH1_HUMAN	FBH1	HUMAN	F-box protein, helicase, 18 [Source:HGNC Symbol;Acc:HGNC:13620]
761	ORTHOMCL22840	Q14191	WRN_HUMAN	WRN	HUMAN	Werner syndrome RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:12791]
762	ORTHOMCL22875	Q9HC21	TPC_HUMAN	TPC	HUMAN	solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]
763	ORTHOMCL22914	O76064	RNF8_HUMAN	RNF8	HUMAN	ring finger protein 8 [Source:HGNC Symbol;Acc:HGNC:10071]
764	ORTHOMCL22946	Q6ZUT1	NKAP1_HUMAN	NKAP1	HUMAN	NKAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25569]
765	ORTHOMCL22969	Q6ZU64	CFA65_HUMAN	CFA65	HUMAN	cilia and flagella associated protein 65 [Source:HGNC Symbol;Acc:HGNC:25325]
766	ORTHOMCL2309	Q6NW29	RWDD4_HUMAN	RWDD4	HUMAN	RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]
767	ORTHOMCL2355	Q8N8K9	K1958_HUMAN	K1958	HUMAN	KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427]
768	ORTHOMCL2373	Q5TID7	CC181_HUMAN	CC181	HUMAN	coiled-coil domain containing 181 [Source:HGNC Symbol;Acc:HGNC:28051]
769	ORTHOMCL2429	P42765	THIM_HUMAN	THIM	HUMAN	acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]
770	ORTHOMCL2446	P43487	RANG_HUMAN	RANG	HUMAN	RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]
771	ORTHOMCL2492	Q9UKK6	NXT1_HUMAN	NXT1	HUMAN	nuclear transport factor 2 like export factor 1 [Source:HGNC Symbol;Acc:HGNC:15913]
772	ORTHOMCL2501	Q9NP79	VTA1_HUMAN	VTA1	HUMAN	vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]
773	ORTHOMCL2550	Q99496	RING2_HUMAN	RING2	HUMAN	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]
774	ORTHOMCL2564	Q0VFZ6	CC173_HUMAN	CC173	HUMAN	coiled-coil domain containing 173 [Source:HGNC Symbol;Acc:HGNC:25064]
775	ORTHOMCL2584	Q9H4A6	GOLP3_HUMAN	GOLP3	HUMAN	golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]
776	ORTHOMCL2608	Q9P0T7	TMEM9_HUMAN	TMEM9	HUMAN	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]
777	ORTHOMCL2609	Q05048	CSTF1_HUMAN	CSTF1	HUMAN	cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]
778	ORTHOMCL2626	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
779	ORTHOMCL2642	Q9Y6M1	IF2B2_HUMAN	IF2B2	HUMAN	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
780	ORTHOMCL2647	Q16658	FSCN1_HUMAN	FSCN1	HUMAN	fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]
781	ORTHOMCL2770	Q14094	CCNI_HUMAN	CCNI	HUMAN	cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]
782	ORTHOMCL2809	Q86UF1	TSN33_HUMAN	TSN33	HUMAN	tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]
783	ORTHOMCL2878	Q13772	NCOA4_HUMAN	NCOA4	HUMAN	nuclear receptor coactivator 4 [Source:HGNC Symbol;Acc:HGNC:7671]
784	ORTHOMCL2887	Q9H0F5	RNF38_HUMAN	RNF38	HUMAN	ring finger protein 38 [Source:HGNC Symbol;Acc:HGNC:18052]
785	ORTHOMCL2927	Q9BX74	TM2D1_HUMAN	TM2D1	HUMAN	TM2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24142]
786	ORTHOMCL2937	O00299	CLIC1_HUMAN	CLIC1	HUMAN	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]
787	ORTHOMCL2942	Q9H0U6	RM18_HUMAN	RM18	HUMAN	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]
788	ORTHOMCL2957	Q15061	WDR43_HUMAN	WDR43	HUMAN	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]
789	ORTHOMCL2960	Q8NDH3	PEPL1_HUMAN	PEPL1	HUMAN	aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]
790	ORTHOMCL2963	Q9Y394	DHRS7_HUMAN	DHRS7	HUMAN	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]
791	ORTHOMCL3017	Q9Y2B0	CNPY2_HUMAN	CNPY2	HUMAN	canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]
792	ORTHOMCL3063	Q02446	SP4_HUMAN	SP4	HUMAN	Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]
793	ORTHOMCL3067	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
794	ORTHOMCL3098	Q96DX5	ASB9_HUMAN	ASB9	HUMAN	ankyrin repeat and SOCS box containing 9 [Source:HGNC Symbol;Acc:HGNC:17184]
795	ORTHOMCL3109	Q16540	RM23_HUMAN	RM23	HUMAN	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]
796	ORTHOMCL3176	P20700	LMNB1_HUMAN	LMNB1	HUMAN	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
797	ORTHOMCL3204	P50616	TOB1_HUMAN	TOB1	HUMAN	transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]
798	ORTHOMCL3238	O94985	CSTN1_HUMAN	CSTN1	HUMAN	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]
799	ORTHOMCL3240	Q96K30	RITA1_HUMAN	RITA1	HUMAN	RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925]
800	ORTHOMCL3327	P49406	RM19_HUMAN	RM19	HUMAN	mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]
801	ORTHOMCL3411	Q9UMS4	PRP19_HUMAN	PRP19	HUMAN	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]
802	ORTHOMCL3476	Q86XR8	CEP57_HUMAN	CEP57	HUMAN	centrosomal protein 57 [Source:HGNC Symbol;Acc:HGNC:30794]
803	ORTHOMCL3516	Q96D21	RHES_HUMAN	RHES	HUMAN	RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
804	ORTHOMCL3518	Q147U1	ZN846_HUMAN	ZN846	HUMAN	zinc finger protein 846 [Source:HGNC Symbol;Acc:HGNC:27260]
805	ORTHOMCL3560	Q8N7X2	STPG3_HUMAN	STPG3	HUMAN	sperm-tail PG-rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:37285]
806	ORTHOMCL3565	O60237	MYPT2_HUMAN	MYPT2	HUMAN	protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]
807	ORTHOMCL3567	Q9P0J7	KCMF1_HUMAN	KCMF1	HUMAN	potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]
808	ORTHOMCL3580	Q9Y2Z0	SGT1_HUMAN	SGT1	HUMAN	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]
809	ORTHOMCL3605	Q9P031	TAP26_HUMAN	TAP26	HUMAN	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]
810	ORTHOMCL3616	Q9NZJ6	COQ3_HUMAN	COQ3	HUMAN	coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]
811	ORTHOMCL3619	P46199	IF2M_HUMAN	IF2M	HUMAN	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]
812	ORTHOMCL3626	Q6P1L8	RM14_HUMAN	RM14	HUMAN	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]
813	ORTHOMCL3643	Q8NG66	NEK11_HUMAN	NEK11	HUMAN	NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]
814	ORTHOMCL3651	Q9BSG0	PADC1_HUMAN	PADC1	HUMAN	protease associated domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16047]
815	ORTHOMCL3682	Q8NCF5	NF2IP_HUMAN	NF2IP	HUMAN	nuclear factor of activated T cells 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:25906]
816	ORTHOMCL3703	Q8WW32	HMGB4_HUMAN	HMGB4	HUMAN	high mobility group box 4 [Source:HGNC Symbol;Acc:HGNC:24954]
817	ORTHOMCL3740	Q96IR7	HPDL_HUMAN	HPDL	HUMAN	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]
818	ORTHOMCL3788	Q15464	SHB_HUMAN	SHB	HUMAN	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]
819	ORTHOMCL3810	Q99614	TTC1_HUMAN	TTC1	HUMAN	tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391]
820	ORTHOMCL3833	P82933	RT09_HUMAN	RT09	HUMAN	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
821	ORTHOMCL3848	Q16585	SGCB_HUMAN	SGCB	HUMAN	sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]
822	ORTHOMCL3903	Q8WYN3	CSRN3_HUMAN	CSRN3	HUMAN	cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]
823	ORTHOMCL4025	O95084	PRS23_HUMAN	PRS23	HUMAN	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
824	ORTHOMCL4029	Q96HU8	DIRA2_HUMAN	DIRA2	HUMAN	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]
825	ORTHOMCL4076	P16444	DPEP1_HUMAN	DPEP1	HUMAN	dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]
826	ORTHOMCL4077	Q9H3L0	MMAD_HUMAN	MMAD	HUMAN	methylmalonic aciduria and homocystinuria, cblD type [Source:HGNC Symbol;Acc:HGNC:25221]
827	ORTHOMCL4087	Q96HJ3	CCD34_HUMAN	CCD34	HUMAN	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]
828	ORTHOMCL4089	Q7Z429	LFG1_HUMAN	LFG1	HUMAN	glutamate ionotropic receptor NMDA type subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4589]
829	ORTHOMCL4112	Q9NZM5	NOP53_HUMAN	NOP53	HUMAN	NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]
830	ORTHOMCL4197	Q9NQ48	LZTL1_HUMAN	LZTL1	HUMAN	leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741]
831	ORTHOMCL4212	Q5T7P8	SYT6_HUMAN	SYT6	HUMAN	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]
832	ORTHOMCL4218	P52951	GBX2_HUMAN	GBX2	HUMAN	gastrulation brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4186]
833	ORTHOMCL4231	Q5HYM0	ZC12B_HUMAN	ZC12B	HUMAN	zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407]
834	ORTHOMCL4247	P49354	FNTA_HUMAN	FNTA	HUMAN	farnesyltransferase, CAAX box, alpha [Source:HGNC Symbol;Acc:HGNC:3782]
835	ORTHOMCL4280	Q9HAN9	NMNA1_HUMAN	NMNA1	HUMAN	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]
836	ORTHOMCL4291	O14508	SOCS2_HUMAN	SOCS2	HUMAN	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]
837	ORTHOMCL4344	Q8N5U6	RNF10_HUMAN	RNF10	HUMAN	ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]
838	ORTHOMCL4352	Q8N0U8	VKORL_HUMAN	VKORL	HUMAN	vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]
839	ORTHOMCL4353	Q96M11	HYLS1_HUMAN	HYLS1	HUMAN	HYLS1, centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]
840	ORTHOMCL4374	Q9ULC3	RAB23_HUMAN	RAB23	HUMAN	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]
841	ORTHOMCL4377	O60494	CUBN_HUMAN	CUBN	HUMAN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]
842	ORTHOMCL4387	Q9HD33	RM47_HUMAN	RM47	HUMAN	mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]
843	ORTHOMCL4418	Q9ULK6	RN150_HUMAN	RN150	HUMAN	ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]
844	ORTHOMCL4422	Q53S58	TM177_HUMAN	TM177	HUMAN	transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
845	ORTHOMCL4429	Q14318	FKBP8_HUMAN	FKBP8	HUMAN	FK506 binding protein 8 [Source:HGNC Symbol;Acc:HGNC:3724]
846	ORTHOMCL4448	P15311	EZRI_HUMAN	EZRI	HUMAN	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
847	ORTHOMCL4463	Q15025	TNIP1_HUMAN	TNIP1	HUMAN	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]
848	ORTHOMCL4467	P30533	AMRP_HUMAN	AMRP	HUMAN	LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]
849	ORTHOMCL4504	Q86SZ2	TPC6B_HUMAN	TPC6B	HUMAN	trafficking protein particle complex 6B [Source:HGNC Symbol;Acc:HGNC:23066]
850	ORTHOMCL4520	O14548	COX7R_HUMAN	COX7R	HUMAN	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]
851	ORTHOMCL4523	Q96BP2	CHCH1_HUMAN	CHCH1	HUMAN	coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]
852	ORTHOMCL4525	Q8N128	F177A_HUMAN	F177A	HUMAN	family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]
853	ORTHOMCL4530	Q9UGV2	NDRG3_HUMAN	NDRG3	HUMAN	NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]
854	ORTHOMCL4552	Q00688	FKBP3_HUMAN	FKBP3	HUMAN	FK506 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3719]
855	ORTHOMCL4637	P20073	ANXA7_HUMAN	ANXA7	HUMAN	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
856	ORTHOMCL4642	Q9Y2U9	KLDC2_HUMAN	KLDC2	HUMAN	kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]
857	ORTHOMCL4662	Q4G0X9	CCD40_HUMAN	CCD40	HUMAN	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]
858	ORTHOMCL4732	Q6NUT3	MFS12_HUMAN	MFS12	HUMAN	major facilitator superfamily domain containing 12 [Source:HGNC Symbol;Acc:HGNC:28299]
859	ORTHOMCL4739	Q3KNV8	PCGF3_HUMAN	PCGF3	HUMAN	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
860	ORTHOMCL4786	H3BPM6	MKROS_HUMAN	MKROS	HUMAN	MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375]
861	ORTHOMCL4789	Q8NB59	SYT14_HUMAN	SYT14	HUMAN	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]
862	ORTHOMCL4795	Q2Q1W2	LIN41_HUMAN	LIN41	HUMAN	tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]
863	ORTHOMCL4816	Q8IUR6	CRERF_HUMAN	CRERF	HUMAN	CREB3 regulatory factor [Source:HGNC Symbol;Acc:HGNC:24050]
864	ORTHOMCL4871	P31267	HXA6_HUMAN	HXA6	HUMAN	homeobox A6 [Source:HGNC Symbol;Acc:HGNC:5107]
865	ORTHOMCL4873	P52799	EFNB2_HUMAN	EFNB2	HUMAN	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]
866	ORTHOMCL4881	Q9C0E8	LNP_HUMAN	LNP	HUMAN	lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]
867	ORTHOMCL4889	Q96JB5	CK5P3_HUMAN	CK5P3	HUMAN	CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
868	ORTHOMCL4893	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
869	ORTHOMCL4935	A8MWY0	K132L_HUMAN	K132L	HUMAN	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
870	ORTHOMCL4978	P35555	FBN1_HUMAN	FBN1	HUMAN	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
871	ORTHOMCL4983	Q96PK6	RBM14_HUMAN	RBM14	HUMAN	RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]
872	ORTHOMCL4987	Q13283	G3BP1_HUMAN	G3BP1	HUMAN	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]
873	ORTHOMCL4990	Q8N8Q1	C56D1_HUMAN	C56D1	HUMAN	cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]
874	ORTHOMCL5016	Q6URK8	TEPP_HUMAN	TEPP	HUMAN	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]
875	ORTHOMCL5085	Q8NCT3	K0895_HUMAN	K0895	HUMAN	KIAA0895 [Source:HGNC Symbol;Acc:HGNC:22206]
876	ORTHOMCL5108	Q9UHG0	DCDC2_HUMAN	DCDC2	HUMAN	doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]
877	ORTHOMCL5128	O75840	KLF7_HUMAN	KLF7	HUMAN	Kruppel like factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]
878	ORTHOMCL5146	P42167	LAP2B_HUMAN	LAP2B	HUMAN	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]
879	ORTHOMCL5150	O75369	FLNB_HUMAN	FLNB	HUMAN	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]
880	ORTHOMCL5158	Q96AQ1	CC74A_HUMAN	CC74A	HUMAN	coiled-coil domain containing 74A [Source:HGNC Symbol;Acc:HGNC:25197]
881	ORTHOMCL5188	Q13435	SF3B2_HUMAN	SF3B2	HUMAN	splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769]
882	ORTHOMCL5195	Q68CJ9	CR3L3_HUMAN	CR3L3	HUMAN	cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]
883	ORTHOMCL5294	Q9HBI5	CC014_HUMAN	CC014	HUMAN	chromosome 3 open reading frame 14 [Source:HGNC Symbol;Acc:HGNC:25024]
884	ORTHOMCL5334	P45954	ACDSB_HUMAN	ACDSB	HUMAN	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]
885	ORTHOMCL5345	O75487	GPC4_HUMAN	GPC4	HUMAN	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]
886	ORTHOMCL5386	Q0P6D2	FA69C_HUMAN	FA69C	HUMAN	family with sequence similarity 69 member C [Source:HGNC Symbol;Acc:HGNC:31729]
887	ORTHOMCL5391	Q9UM73	ALK_HUMAN	ALK	HUMAN	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]
888	ORTHOMCL5401	Q5TC82	RC3H1_HUMAN	RC3H1	HUMAN	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]
889	ORTHOMCL5414	O75521	ECI2_HUMAN	ECI2	HUMAN	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]
890	ORTHOMCL5417	Q14677	EPN4_HUMAN	EPN4	HUMAN	clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186]
891	ORTHOMCL5421	Q9H4B6	SAV1_HUMAN	SAV1	HUMAN	salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]
892	ORTHOMCL5452	O95149	SPN1_HUMAN	SPN1	HUMAN	snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245]
893	ORTHOMCL5472	Q96IK5	GMCL1_HUMAN	GMCL1	HUMAN	germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]
894	ORTHOMCL5473	Q9HAF1	EAF6_HUMAN	EAF6	HUMAN	MYST/Esa1 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]
895	ORTHOMCL5479	Q8TBZ3	WDR20_HUMAN	WDR20	HUMAN	WD repeat domain 20 [Source:HGNC Symbol;Acc:HGNC:19667]
896	ORTHOMCL5495	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
897	ORTHOMCL5502	Q96EV8	DTBP1_HUMAN	DTBP1	HUMAN	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]
898	ORTHOMCL5518	Q9UHK0	NUFP1_HUMAN	NUFP1	HUMAN	NUFIP1, FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8057]
899	ORTHOMCL5519	Q8TAV0	FA76A_HUMAN	FA76A	HUMAN	family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]
900	ORTHOMCL5529	Q96PM5	ZN363_HUMAN	ZN363	HUMAN	ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]
901	ORTHOMCL5567	Q8IVI9	NOSTN_HUMAN	NOSTN	HUMAN	nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203]
902	ORTHOMCL5580	O95835	LATS1_HUMAN	LATS1	HUMAN	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]
903	ORTHOMCL5586	Q9BY08	EBPL_HUMAN	EBPL	HUMAN	emopamil binding protein like [Source:HGNC Symbol;Acc:HGNC:18061]
904	ORTHOMCL5589	P07814	SYEP_HUMAN	SYEP	HUMAN	glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
905	ORTHOMCL5624	Q8NDV7	TNR6A_HUMAN	TNR6A	HUMAN	trinucleotide repeat containing 6A [Source:HGNC Symbol;Acc:HGNC:11969]
906	ORTHOMCL5636	Q495T6	MMEL1_HUMAN	MMEL1	HUMAN	membrane metalloendopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:14668]
907	ORTHOMCL5644	Q13630	FCL_HUMAN	FCL	HUMAN	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]
908	ORTHOMCL5652	Q9H8W3	F204A_HUMAN	F204A	HUMAN	family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]
909	ORTHOMCL5709	P26232	CTNA2_HUMAN	CTNA2	HUMAN	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]
910	ORTHOMCL5726	Q92930	RAB8B_HUMAN	RAB8B	HUMAN	RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]
911	ORTHOMCL5734	P08138	TNR16_HUMAN	TNR16	HUMAN	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]
912	ORTHOMCL5744	Q99816	TS101_HUMAN	TS101	HUMAN	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]
913	ORTHOMCL5776	P51512	MMP16_HUMAN	MMP16	HUMAN	matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]
914	ORTHOMCL5782	Q14444	CAPR1_HUMAN	CAPR1	HUMAN	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
915	ORTHOMCL5793	Q9UDY8	MALT1_HUMAN	MALT1	HUMAN	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
916	ORTHOMCL5806	P18089	ADA2B_HUMAN	ADA2B	HUMAN	adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282]
917	ORTHOMCL5817	P55036	PSMD4_HUMAN	PSMD4	HUMAN	proteasome 26S subunit, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]
918	ORTHOMCL5822	Q9Y5B8	NDK7_HUMAN	NDK7	HUMAN	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]
919	ORTHOMCL5848	Q6TDP4	KLH17_HUMAN	KLH17	HUMAN	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]
920	ORTHOMCL5865	Q10588	BST1_HUMAN	BST1	HUMAN	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]
921	ORTHOMCL5877	O00178	GTPB1_HUMAN	GTPB1	HUMAN	GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669]
922	ORTHOMCL5881	Q8WW01	SEN15_HUMAN	SEN15	HUMAN	tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]
923	ORTHOMCL5889	Q6UX73	CP089_HUMAN	CP089	HUMAN	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]
924	ORTHOMCL5892	O75400	PR40A_HUMAN	PR40A	HUMAN	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]
